"GEOID20","pop","black_alone","black_any","vap","black_any_vap"
"131210105352011",41,37,37,29,27
"131210105352012",107,40,43,77,28
"131210105352013",48,30,34,36,30
"131210105352014",42,17,21,31,17
"131210105352015",32,5,11,25,4
"131210105352016",51,21,22,36,17
"131210105352017",20,20,20,12,12
"131210105352018",38,20,20,36,18
"131210105352019",2,1,1,0,0
"131210105352020",15,10,11,10,7
"131210105352021",5,5,5,5,5
"131210105352022",4,0,1,4,1
"131210105352023",8,5,6,7,5
"131210105361000",80,74,74,68,62
"131210105361001",62,56,59,44,41
"131210105361002",0,0,0,0,0
"131210105361003",10,6,8,7,6
"131210105361004",12,6,8,3,1
"131210105361005",454,423,428,325,301
"131210105361006",45,43,43,35,33
"131210105361007",11,7,7,10,6
"131210105361008",0,0,0,0,0
"131210105361009",10,5,8,8,6
"131210105361010",5,1,1,3,1
"131210105361011",464,449,452,347,336
"131210105361012",13,7,11,10,8
"131210105361013",0,0,0,0,0
"131210105361014",13,9,9,13,9
"131210105361015",541,504,514,393,369
"131210105361016",129,105,114,101,87
"131210105361017",0,0,0,0,0
"131210105361018",0,0,0,0,0
"131210105361019",0,0,0,0,0
"131210105361020",18,4,10,15,8
"131210105361021",0,0,0,0,0
"131210105361022",19,15,17,14,13
"131210105362000",0,0,0,0,0
"131210105362001",25,15,15,19,9
"131210105362002",2,0,1,2,1
"131210105362003",12,4,4,12,4
"131210105362004",44,27,29,37,24
"131210105362005",18,14,18,11,11
"131210105362006",3,1,1,3,1
"131210105362007",13,0,2,13,2
"131210105362008",0,0,0,0,0
"131210105362009",1178,1078,1101,876,813
"131210105362010",93,88,93,72,72
"131210105362011",0,0,0,0,0
"131210105362012",66,56,59,48,42
"131210105362013",86,71,74,59,51
"131210105362014",321,274,291,231,203
"131210105362015",110,96,100,78,68
"131210105362016",0,0,0,0,0
"131210105362017",30,22,24,19,13
"131210105371000",283,264,274,215,213
"131210105371001",69,58,62,52,46
"131210105371002",35,33,35,31,31
"131210105371003",0,0,0,0,0
"131210105371004",0,0,0,0,0
"131210105371005",0,0,0,0,0
"131210105371006",269,260,267,189,187
"131210105371007",196,187,189,143,137
"131210105371008",345,327,333,256,244
"131210105371009",63,53,58,49,44
"131210105371010",64,52,57,46,39
"131210105371011",57,56,57,36,36
"131210105371012",53,46,51,43,41
"131210105371013",59,59,59,43,43
"131210105371014",6,5,5,6,5
"131210105371015",10,2,4,8,4
"131210105371016",0,0,0,0,0
"131210105371017",84,69,71,52,42
"131210105371018",75,63,67,57,49
"131210105371019",0,0,0,0,0
"131210105372000",585,547,566,420,408
"131210105372001",354,329,338,246,230
"131210105372002",114,107,113,85,85
"131210105372003",269,243,254,174,163
"131210105372004",222,201,205,171,154
"131210105372005",256,230,234,185,169
"131210105372006",120,114,117,87,86
"131210105372007",133,124,126,91,86
"131210105372008",83,73,78,62,60
"131210105372009",0,0,0,0,0
"131210105372010",17,6,6,14,5
"131210105381000",231,98,103,198,83
"131210105381001",32,8,9,31,8
"131210105381002",465,232,238,457,232
"131210105381003",29,16,16,29,16
"131210105381004",8,4,4,6,2
"131210105381005",17,8,8,15,8
"131210105381006",0,0,0,0,0
"131210105381007",86,73,75,61,52
"131210105381008",39,38,38,33,32
"131210105381009",80,65,66,56,43
"131210105381010",37,34,34,16,14
"131210105381011",55,52,52,34,32
"131210105381012",42,9,12,39,9
"131210105381013",37,14,15,35,13
"131210105381014",33,25,27,30,24
"131210105381015",4,0,0,3,0
"131210105381016",20,7,8,16,7
"131210105382000",22,18,18,14,11
"131210105382001",40,27,31,23,16
"131210105382002",70,42,44,53,33
"131210105382003",47,41,41,36,33
"131210105382004",0,0,0,0,0
"131210105382005",0,0,0,0,0
"131210105382006",22,14,18,15,14
"131210105382007",10,4,5,7,2
"131210105382008",0,0,0,0,0
"131210105382009",0,0,0,0,0
"131210105382010",272,251,251,200,180
"131210105382011",444,426,441,331,328
"131210105382012",88,81,83,56,52
"131210105382013",82,76,78,66,62
"131210105382014",108,99,100,77,72
"131210105382015",70,68,69,53,53
"131210105382016",106,91,95,75,64
"131210105382017",73,61,64,56,52
"131210105382018",8,0,5,6,3
"131210105382019",87,84,86,70,69
"131210105382020",55,54,55,41,41
"131210105382021",112,105,105,85,80
"131210105382022",29,20,25,22,18
"131210105382023",5,2,2,3,0
"131210105382024",0,0,0,0,0
"131210105382025",8,5,5,8,5
"131210105382026",201,192,193,161,153
"131210105382027",0,0,0,0,0
"131210105382028",2,0,1,1,0
"131210105382029",5,2,2,2,0
"131210105391000",28,13,17,27,16
"131210105391001",0,0,0,0,0
"131210105391002",404,391,393,279,270
"131210105391003",86,83,83,63,61
"131210105391004",64,60,62,53,53
"131210105391005",112,102,105,76,69
"131210105391006",67,64,66,39,39
"131210105391007",53,45,46,43,36
"131210105391008",19,9,9,12,4
"131210105391009",131,72,73,130,72
"131210105391010",0,0,0,0,0
"131210105391011",62,60,60,52,50
"131210105391012",73,65,66,56,50
"131210105391013",75,71,71,58,54
"131210105391014",26,18,26,13,13
"131210105391015",470,439,451,329,317
"131210105391016",46,45,45,27,26
"131210105391017",56,49,50,33,27
"131210105391018",94,91,91,67,64
"131210105391019",41,35,41,26,26
"131210105391020",41,36,37,37,33
"131210105391021",31,22,27,24,20
"131210105391022",57,48,48,52,45
"131210105391023",86,80,82,69,65
"131210105391024",199,186,187,142,135
"131210105391025",48,47,47,29,29
"131210105391026",0,0,0,0,0
"131210105391027",108,107,107,74,74
"131210105391028",43,35,38,34,29
"131210105391029",39,31,33,34,28
"131210105391030",28,26,26,15,13
"131210105391031",15,10,11,12,8
"131210105391032",182,172,176,134,128
"131210105391033",5,0,0,3,0
"131210105392000",0,0,0,0,0
"131210105392001",0,0,0,0,0
"131210105392002",0,0,0,0,0
"131210105392003",0,0,0,0,0
"131210105392004",16,12,13,6,4
"131210105392005",0,0,0,0,0
"131210105392006",0,0,0,0,0
"131210105392007",47,41,46,35,35
"131210105392008",31,26,29,17,15
"131210105392009",23,15,21,14,12
"131210105392010",0,0,0,0,0
"131210105392011",0,0,0,0,0
"131210105392012",0,0,0,0,0
"131210105392013",0,0,0,0,0
"131210105392014",0,0,0,0,0
"131210105392015",0,0,0,0,0
"131210105392016",6,3,4,3,1
"131210105392017",5,5,5,5,5
"131210105392018",0,0,0,0,0
"131210105392019",61,59,59,55,53
"131210105392020",46,40,43,32,30
"131210105392021",235,228,234,157,157
"131210105392022",44,35,40,33,30
"131210105392023",177,164,168,140,132
"131210105392024",16,11,12,15,11
"131210105392025",71,58,58,52,43
"131210105392026",126,123,124,93,92
"131210105392027",108,101,104,84,80
"131210105392028",60,47,49,44,34
"131210105392029",66,60,61,49,44
"131210105401000",494,479,487,331,326
"131210105401001",19,13,14,12,7
"131210105401002",0,0,0,0,0
"131210105401003",0,0,0,0,0
"131210105401004",0,0,0,0,0
"131210105401005",47,35,38,30,24
"131210105401006",0,0,0,0,0
"131210105401007",89,80,82,64,57
"131210105401008",47,31,34,39,29
"131210105401009",64,59,60,40,36
"131210105401010",87,66,73,59,50
"131210105401011",0,0,0,0,0
"131210105401012",184,127,128,115,83
"131210105401013",0,0,0,0,0
"131210105401014",90,50,52,64,37
"131210105401015",105,84,86,77,62
"131210105401016",304,264,264,216,177
"131210105401017",34,34,34,28,28
"131210105401018",100,85,87,81,68
"131210105401019",60,46,46,47,35
"131210105401020",73,60,63,62,53
"131210105401021",32,23,25,21,14
"131210105401022",56,47,47,37,33
"131210105401023",29,19,25,14,10
"131210105401024",66,62,64,43,41
"131210105401025",286,266,266,221,201
"131210105401026",18,17,18,14,14
"131210105401027",33,29,31,22,22
"131210105401028",26,14,19,20,13
"131210105401029",110,94,97,91,78
"131210105401030",62,41,45,44,32
"131210105401031",155,86,90,123,67
"131210105401032",62,36,36,41,19
"131210105401033",16,15,16,10,10
"131210105401034",18,13,17,11,10
"131210105401035",78,53,56,58,43
"131210105401036",20,15,16,14,11
"131210105401037",73,66,67,51,46
"131210105401038",20,18,19,15,14
"131210105401039",0,0,0,0,0
"131210105401040",23,16,16,17,10
"131210105401041",58,41,41,47,35
"131210105401042",0,0,0,0,0
"131210105401043",0,0,0,0,0
"131210105401044",0,0,0,0,0
"131210105402000",0,0,0,0,0
"131210105402001",0,0,0,0,0
"131210105402002",0,0,0,0,0
"131210105402003",0,0,0,0,0
"131210105402004",0,0,0,0,0
"131210105402005",0,0,0,0,0
"131210105402006",0,0,0,0,0
"131210105402007",0,0,0,0,0
"131210105402008",0,0,0,0,0
"131210105402009",5,1,3,3,1
"131210105402010",0,0,0,0,0
"131210105402011",0,0,0,0,0
"131210105402012",7,0,1,4,1
"131210105402013",0,0,0,0,0
"131210105402014",0,0,0,0,0
"131210105402015",13,0,4,10,2
"131210105402016",30,3,8,21,8
"131210105402017",0,0,0,0,0
"131210105402018",521,466,481,390,354
"131210105402019",9,5,6,7,4
"131210105402020",24,7,12,11,4
"131210105402021",0,0,0,0,0
"131210105402022",0,0,0,0,0
"131210105402023",0,0,0,0,0
"131210105402024",16,2,5,7,2
"131210105402025",18,5,7,11,6
"131210105402026",12,7,10,12,10
"131210105402027",16,3,4,11,0
"131210105402028",24,11,13,21,13
"131210105402029",2,0,2,0,0
"131210105402030",0,0,0,0,0
"131210105402031",8,2,3,8,3
"131210105402032",11,1,1,8,1
"131210105402033",0,0,0,0,0
"131210105402034",0,0,0,0,0
"131210105402035",6,3,3,3,0
"131210105402036",0,0,0,0,0
"131210105402037",40,6,6,39,5
"131210106011000",53,27,27,44,24
"131210106011001",7,2,2,5,0
"131210106011002",23,10,15,19,11
"131210106011003",40,22,22,35,20
"131210106011004",25,8,8,18,5
"131210106011005",70,16,19,49,10
"131210106011006",246,165,166,220,146
"131210106011007",39,5,5,34,5
"131210106011008",38,12,13,36,11
"131210106011009",23,8,10,23,10
"131210106011010",26,14,14,22,13
"131210106011011",25,11,11,18,7
"131210106011012",13,2,2,9,2
"131210106011013",26,11,11,26,11
"131210106011014",12,1,3,9,3
"131210106011015",32,16,17,22,9
"131210106011016",35,17,18,29,13
"131210106011017",24,5,5,17,2
"131210106011018",24,7,7,22,6
"131210106011019",60,47,48,48,36
"131210106011020",26,16,19,22,15
"131210106011021",23,14,18,22,17
"131210106011022",8,1,1,7,1
"131210106012000",37,27,31,33,27
"131210106012001",475,456,459,278,264
"131210106012002",14,8,8,14,8
"131210106012003",29,20,25,23,21
"131210106012004",0,0,0,0,0
"131210106012005",0,0,0,0,0
"131210106012006",4,4,4,2,2
"131210106012007",58,56,57,49,48
"131210106012008",0,0,0,0,0
"131210106012009",0,0,0,0,0
"131210106012010",20,15,15,18,13
"131210106012011",0,0,0,0,0
"131210106012012",5,0,0,5,0
"131210106013000",26,3,3,17,0
"131210106013001",22,9,10,20,8
"131210106013002",29,17,17,17,8
"131210106013003",310,240,244,263,202
"131210106013004",24,17,19,24,19
"131210106013005",119,112,112,91,88
"131210106013006",29,5,5,24,3
"131210106013007",28,12,12,21,12
"131210106013008",29,7,10,26,10
"131210106013009",44,18,19,40,15
"131210106013010",46,20,20,38,18
"131210106013011",0,0,0,0,0
"131210106013012",30,25,25,23,20
"131210106013013",31,25,27,24,20
"131210106013014",36,15,17,33,17
"131210106014000",40,16,16,40,16
"131210106014001",65,31,35,55,29
"131210106014002",42,32,32,34,24
"131210106014003",190,140,141,156,114
"131210106014004",65,36,37,62,36
"131210106014005",29,13,17,25,13
"131210106014006",22,5,6,16,2
"131210106014007",29,13,14,28,14
"131210106014008",35,19,23,30,18
"131210106014009",13,1,7,10,5
"131210106014010",25,13,13,24,12
"131210106014011",25,0,1,24,1
"131210106014012",27,0,3,25,3
"131210106014013",31,18,19,26,17
"131210106014014",29,10,12,26,9
"131210106014015",31,14,16,28,15
"131210106014016",23,15,15,20,15
"131210106014017",0,0,0,0,0
"131210106031000",77,68,71,60,56
"131210106031001",57,53,54,34,31
"131210106031002",802,765,769,598,569
"131210106031003",136,119,122,103,91
"131210106031004",79,72,72,51,46
"131210106031005",173,159,163,152,143
"131210106031006",27,22,26,26,25
"131210106031007",24,19,23,23,22
"131210106031008",51,47,49,39,37
"131210106031009",0,0,0,0,0
"131210106031010",283,272,278,227,222
"131210106031011",86,67,68,73,62
"131210106031012",52,41,44,40,40
"131210106031013",36,29,30,32,26
"131210106032000",61,52,53,47,42
"131210106032001",7,5,5,7,5
"131210106032002",0,0,0,0,0
"131210106032003",329,298,300,226,202
"131210106032004",31,24,26,23,20
"131210106032005",38,35,35,30,30
"131210106032006",133,120,121,103,94
"131210106032007",0,0,0,0,0
"131210106032008",0,0,0,0,0
"131210106032009",436,415,419,303,292
"131210106032010",0,0,0,0,0
"131210106032011",0,0,0,0,0
"131210106033000",21,18,18,11,8
"131210106033001",0,0,0,0,0
"131210106033002",0,0,0,0,0
"131210106033003",0,0,0,0,0
"131210106033004",0,0,0,0,0
"131210106033005",0,0,0,0,0
"131210106033006",188,175,181,144,137
"131210106033007",0,0,0,0,0
"131210106033008",0,0,0,0,0
"131210106033009",0,0,0,0,0
"131210106033010",0,0,0,0,0
"131210106033011",0,0,0,0,0
"131210106033012",11,6,8,7,4
"131210106034000",0,0,0,0,0
"131210106034001",7,1,2,6,1
"131210106034002",0,0,0,0,0
"131210106034003",13,6,9,7,5
"131210106034004",0,0,0,0,0
"131210106034005",0,0,0,0,0
"131210106034006",0,0,0,0,0
"131210106034007",25,12,13,21,13
"131210106034008",0,0,0,0,0
"131210106034009",194,155,155,145,121
"131210106034010",17,14,15,9,7
"131210106034011",50,36,36,42,34
"131210106034012",0,0,0,0,0
"131210106034013",0,0,0,0,0
"131210106034014",0,0,0,0,0
"131210106034015",0,0,0,0,0
"131210106034016",0,0,0,0,0
"131210106034017",0,0,0,0,0
"131210106034018",0,0,0,0,0
"131210106034019",0,0,0,0,0
"131210106034020",0,0,0,0,0
"131210106034021",6,4,4,2,0
"131210106034022",0,0,0,0,0
"131210106034023",8,6,7,3,3
"131210106034024",0,0,0,0,0
"131210106034025",0,0,0,0,0
"131210106034026",0,0,0,0,0
"131210106034027",0,0,0,0,0
"131210106034028",0,0,0,0,0
"131210106034029",0,0,0,0,0
"131210106034030",0,0,0,0,0
"131210106034031",8,7,7,3,2
"131210106034032",0,0,0,0,0
"131210106034033",0,0,0,0,0
"131210106034034",0,0,0,0,0
"131210106034035",0,0,0,0,0
"131210106034036",0,0,0,0,0
"131210106034037",0,0,0,0,0
"131210106034038",0,0,0,0,0
"131210106034039",0,0,0,0,0
"131210106034040",0,0,0,0,0
"131210106041000",0,0,0,0,0
"131210106041001",0,0,0,0,0
"131210106041002",0,0,0,0,0
"131210106041003",0,0,0,0,0
"131210106041004",0,0,0,0,0
"131210106041005",0,0,0,0,0
"131210106041006",9,4,5,8,5
"131210106041007",308,292,296,259,247
"131210106041008",479,427,447,378,346
"131210106041009",15,10,11,9,5
"131210106041010",0,0,0,0,0
"131210106041011",0,0,0,0,0
"131210106041012",0,0,0,0,0
"131210106041013",0,0,0,0,0
"131210106041014",0,0,0,0,0
"131210106041015",0,0,0,0,0
"131210106041016",0,0,0,0,0
"131210106041017",0,0,0,0,0
"131210106041018",0,0,0,0,0
"131210106041019",0,0,0,0,0
"131210106042000",159,137,141,116,103
"131210106042001",0,0,0,0,0
"131210106042002",169,162,169,108,108
"131210106042003",74,67,73,48,47
"131210106042004",512,501,507,332,328
"131210106043000",278,262,268,210,202
"131210106043001",52,44,45,46,39
"131210106043002",8,1,3,2,0
"131210106043003",63,41,49,45,32
"131210106043004",76,71,74,70,69
"131210106043005",111,87,93,88,77
"131210106043006",83,59,60,59,45
"131210106043007",73,65,67,55,51
"131210106043008",0,0,0,0,0
"131210106043009",0,0,0,0,0
"131210106043010",99,89,93,87,81
"131210106043011",47,28,33,38,27
"131210106043012",135,108,113,103,87
"131210106043013",55,44,51,42,38
"131210106043014",124,98,100,105,84
"131210106043015",357,319,327,321,302
"131210106043016",15,10,13,13,11
"131210106043017",55,50,50,48,43
"131210106043018",16,15,16,12,12
"131210106043019",0,0,0,0,0
"131210106043020",0,0,0,0,0
"131210106043021",0,0,0,0,0
"131210106043022",0,0,0,0,0
"131210108011000",0,0,0,0,0
"131210108011001",20,0,2,5,2
"131210108011002",0,0,0,0,0
"131210108011003",0,0,0,0,0
"131210108011004",0,0,0,0,0
"131210108011005",0,0,0,0,0
"131210108011006",22,3,6,19,5
"131210108011007",27,13,15,22,12
"131210108011008",18,13,13,18,13
"131210108011009",22,11,11,22,11
"131210108011010",0,0,0,0,0
"131210108011011",0,0,0,0,0
"131210108011012",15,0,2,12,2
"131210108011013",16,1,1,11,1
"131210108011014",0,0,0,0,0
"131210108011015",0,0,0,0,0
"131210108011016",0,0,0,0,0
"131210108011017",10,0,2,10,2
"131210108011018",368,231,231,349,214
"131210108011019",232,14,18,156,12
"131210108011020",11,2,2,8,2
"131210108011021",0,0,0,0,0
"131210108011022",0,0,0,0,0
"131210108011023",0,0,0,0,0
"131210108011024",0,0,0,0,0
"131210108011025",0,0,0,0,0
"131210108011026",0,0,0,0,0
"131210108011027",50,16,19,47,18
"131210108011028",0,0,0,0,0
"131210108012000",49,7,8,34,8
"131210108012001",0,0,0,0,0
"131210108012002",8,1,3,8,3
"131210108012003",47,22,23,34,18
"131210108012004",5,0,0,5,0
"131210108012005",0,0,0,0,0
"131210108012006",285,215,224,210,163
"131210108012007",0,0,0,0,0
"131210108012008",43,23,23,28,14
"131210108012009",55,5,6,50,5
"131210108012010",25,11,11,21,8
"131210108012011",59,16,18,50,16
"131210108012012",19,5,8,15,6
"131210108012013",46,14,14,30,9
"131210108012014",51,16,21,47,20
"131210108012015",104,71,73,78,58
"131210108012016",52,35,39,45,37
"131210108012017",8,2,3,8,3
"131210108012018",113,32,40,90,28
"131210108012019",41,9,9,38,9
"131210108012020",75,23,24,67,23
"131210108012021",85,37,40,83,40
"131210108012022",95,68,68,76,51
"131210108012023",67,26,31,56,26
"131210108013000",69,50,51,59,51
"131210108013001",0,0,0,0,0
"131210108013002",0,0,0,0,0
"131210108013003",0,0,0,0,0
"131210108013004",0,0,0,0,0
"131210108013005",11,0,2,9,1
"131210108013006",0,0,0,0,0
"131210108013007",18,2,8,12,7
"131210108013008",0,0,0,0,0
"131210108013009",0,0,0,0,0
"131210108013010",0,0,0,0,0
"131210108013011",82,23,23,67,19
"131210108013012",0,0,0,0,0
"131210108013013",0,0,0,0,0
"131210108013014",11,0,0,10,0
"131210108013015",34,19,19,33,19
"131210108013016",73,33,33,55,22
"131210108013017",35,15,15,32,15
"131210108013018",16,3,5,11,5
"131210108013019",0,0,0,0,0
"131210108013020",7,4,4,3,1
"131210108013021",0,0,0,0,0
"131210108013022",0,0,0,0,0
"131210108013023",0,0,0,0,0
"131210108013024",0,0,0,0,0
"131210108013025",0,0,0,0,0
"131210108013026",0,0,0,0,0
"131210108013027",0,0,0,0,0
"131210108013028",0,0,0,0,0
"131210108013029",0,0,0,0,0
"131210108013030",0,0,0,0,0
"131210108013031",0,0,0,0,0
"131210108013032",28,7,10,24,7
"131210108013033",17,0,1,12,1
"131210108013034",15,8,8,14,8
"131210108013035",3,2,3,0,0
"131210108013036",40,12,12,30,9
"131210108013037",12,8,8,8,6
"131210108013038",23,7,8,21,8
"131210108013039",0,0,0,0,0
"131210108013040",0,0,0,0,0
"131210108013041",0,0,0,0,0
"131210108021000",184,47,48,143,35
"131210108021001",0,0,0,0,0
"131210108021002",15,6,6,11,6
"131210108021003",53,21,23,41,21
"131210108021004",239,108,108,186,88
"131210108021005",0,0,0,0,0
"131210108021006",26,15,15,22,15
"131210108021007",25,0,0,24,0
"131210108021008",0,0,0,0,0
"131210108021009",0,0,0,0,0
"131210108021010",47,14,14,42,14
"131210108021011",118,28,28,84,17
"131210108021012",87,12,14,62,14
"131210108021013",15,6,6,9,6
"131210108021014",12,0,3,6,3
"131210108021015",56,9,11,42,9
"131210108022000",0,0,0,0,0
"131210108022001",104,53,57,73,41
"131210108022002",89,51,51,58,28
"131210108022003",68,31,31,51,31
"131210108022004",43,14,15,37,12
"131210108022005",95,57,57,69,49
"131210108022006",0,0,0,0,0
"131210108022007",92,50,53,63,32
"131210108022008",71,18,21,59,21
"131210108022009",37,4,5,28,1
"131210108022010",73,22,23,61,23
"131210108022011",114,46,48,86,36
"131210108022012",21,1,1,4,1
"131210108022013",47,20,20,34,15
"131210108022014",59,22,22,48,21
"131210108023000",0,0,0,0,0
"131210108023001",92,30,30,73,17
"131210108023002",67,8,8,50,6
"131210108023003",56,30,30,41,20
"131210108023004",60,6,6,44,5
"131210108023005",31,0,1,20,1
"131210108023006",37,10,13,30,12
"131210108023007",38,7,7,32,7
"131210108023008",38,3,3,33,3
"131210108023009",20,0,0,16,0
"131210108023010",0,0,0,0,0
"131210108023011",0,0,0,0,0
"131210108023012",0,0,0,0,0
"131210108023013",60,27,29,42,20
"131210108023014",26,3,4,22,4
"131210108023015",60,14,14,46,7
"131210108023016",84,6,8,66,6
