"st","part","status","x","y"
"GA",176,"outline",576.4,387.1
"GA",176,"outline",576.2,387.1
"GA",176,"outline",576,387.1
"GA",176,"outline",575.7,387.2
"GA",176,"outline",575.4,387.2
"GA",176,"outline",575.2,387.3
"GA",176,"outline",575,387.3
"GA",176,"outline",574.7,387.3
"GA",176,"outline",574.4,387.3
"GA",176,"outline",574.3,387.4
"GA",176,"outline",574,387.4
"GA",176,"outline",573.7,387.4
"GA",176,"outline",573.3,387.4
"GA",176,"outline",573.2,387.5
"GA",176,"outline",573.1,387.5
"GA",176,"outline",573,387.5
"GA",176,"outline",572.9,387.5
"GA",176,"outline",572.6,387.6
"GA",176,"outline",572.5,387.6
"GA",176,"outline",572.4,387.6
"GA",176,"outline",572.3,387.6
"GA",176,"outline",572.2,387.6
"GA",176,"outline",571.9,387.6
"GA",176,"outline",571.5,387.7
"GA",176,"outline",571.2,387.8
"GA",176,"outline",570.9,387.8
"GA",176,"outline",570.6,387.8
"GA",176,"outline",569.9,387.9
"GA",176,"outline",569.7,387.9
"GA",176,"outline",569.3,388
"GA",176,"outline",568.9,388
"GA",176,"outline",568.8,388
"GA",176,"outline",568.2,388.1
"GA",176,"outline",567.5,388.2
"GA",176,"outline",567.3,388.2
"GA",176,"outline",567.1,388.2
"GA",176,"outline",566.8,388.3
"GA",176,"outline",566.4,388.3
"GA",176,"outline",566.2,388.3
"GA",176,"outline",566,388.3
"GA",176,"outline",565.6,388.4
"GA",176,"outline",565.3,388.5
"GA",176,"outline",565,388.5
"GA",176,"outline",564.7,388.5
"GA",176,"outline",564.6,388.5
"GA",176,"outline",564.4,388.5
"GA",176,"outline",564.3,388.6
"GA",176,"outline",564.1,388.6
"GA",176,"outline",563.9,388.6
"GA",176,"outline",563.8,388.7
"GA",176,"outline",563.6,388.7
"GA",176,"outline",562.9,388.7
"GA",176,"outline",562.9,388.8
"GA",176,"outline",562.7,388.8
"GA",176,"outline",562.2,388.8
"GA",176,"outline",562,388.8
"GA",176,"outline",561.8,388.8
"GA",176,"outline",561.8,388.9
"GA",176,"outline",561.6,388.9
"GA",176,"outline",561.4,388.9
"GA",176,"outline",561.3,389
"GA",176,"outline",561.2,389
"GA",176,"outline",561,389
"GA",176,"outline",560.8,389
"GA",176,"outline",560.6,389
"GA",176,"outline",560.5,389
"GA",176,"outline",560.4,389
"GA",176,"outline",560.3,389
"GA",176,"outline",560.2,389.1
"GA",176,"outline",560.1,389.1
"GA",176,"outline",560,389.1
"GA",176,"outline",559.9,389.1
"GA",176,"outline",559.8,389.2
"GA",176,"outline",559.7,389.2
"GA",176,"outline",559.6,389.2
"GA",176,"outline",559.5,389.2
"GA",176,"outline",559.4,389.2
"GA",176,"outline",559.3,389.2
"GA",176,"outline",559.1,389.2
"GA",176,"outline",559,389.2
"GA",176,"outline",558.9,389.2
"GA",176,"outline",558.8,389.3
"GA",176,"outline",558.7,389.3
"GA",176,"outline",558.6,389.3
"GA",176,"outline",558.5,389.3
"GA",176,"outline",558.2,389.3
"GA",176,"outline",558,389.3
"GA",176,"outline",557.9,389.4
"GA",176,"outline",557.7,389.4
"GA",176,"outline",557.5,389.4
"GA",176,"outline",557.2,389.5
"GA",176,"outline",557,389.5
"GA",176,"outline",556.9,389.5
"GA",176,"outline",556.8,389.5
"GA",176,"outline",556.6,389.5
"GA",176,"outline",556.5,389.5
"GA",176,"outline",556.3,389.5
"GA",176,"outline",555.8,389.6
"GA",176,"outline",555.2,389.7
"GA",176,"outline",555.1,389.7
"GA",176,"outline",555.2,390
"GA",176,"outline",555.3,390.4
"GA",176,"outline",555.3,390.6
"GA",176,"outline",555.4,390.9
"GA",176,"outline",555.4,391.1
"GA",176,"outline",555.5,391.4
"GA",176,"outline",555.6,391.8
"GA",176,"outline",555.7,392.2
"GA",176,"outline",555.8,392.5
"GA",176,"outline",555.9,392.7
"GA",176,"outline",556.1,393.5
"GA",176,"outline",556.1,393.7
"GA",176,"outline",556.3,394.3
"GA",176,"outline",556.3,394.4
"GA",176,"outline",556.4,394.5
"GA",176,"outline",556.5,394.7
"GA",176,"outline",556.5,394.8
"GA",176,"outline",556.5,394.9
"GA",176,"outline",556.6,395.2
"GA",176,"outline",556.8,396.1
"GA",176,"outline",556.9,396.4
"GA",176,"outline",557,396.8
"GA",176,"outline",557.2,397.1
"GA",176,"outline",557.2,397.3
"GA",176,"outline",557.2,397.5
"GA",176,"outline",557.2,397.6
"GA",176,"outline",557.3,397.6
"GA",176,"outline",557.3,397.7
"GA",176,"outline",557.5,398.2
"GA",176,"outline",557.5,398.5
"GA",176,"outline",557.6,398.9
"GA",176,"outline",557.8,399.4
"GA",176,"outline",557.9,399.8
"GA",176,"outline",558,400.3
"GA",176,"outline",558.2,400.6
"GA",176,"outline",558.4,401.3
"GA",176,"outline",558.4,401.6
"GA",176,"outline",558.6,401.9
"GA",176,"outline",558.6,402.3
"GA",176,"outline",558.9,403
"GA",176,"outline",559.1,404.1
"GA",176,"outline",559.2,404.4
"GA",176,"outline",559.4,405.1
"GA",176,"outline",559.5,405.4
"GA",176,"outline",559.8,406.5
"GA",176,"outline",560,407.2
"GA",176,"outline",560.1,407.4
"GA",176,"outline",560.3,408.2
"GA",176,"outline",560.5,408.8
"GA",176,"outline",560.5,409
"GA",176,"outline",560.6,409.4
"GA",176,"outline",560.9,410.4
"GA",176,"outline",560.9,410.5
"GA",176,"outline",561,410.8
"GA",176,"outline",561.1,411.2
"GA",176,"outline",561.2,411.7
"GA",176,"outline",561.3,412
"GA",176,"outline",561.5,412.5
"GA",176,"outline",561.6,412.9
"GA",176,"outline",561.6,413
"GA",176,"outline",561.7,413.3
"GA",176,"outline",561.8,413.7
"GA",176,"outline",562,414.5
"GA",176,"outline",562.1,414.6
"GA",176,"outline",562.3,415.5
"GA",176,"outline",562.4,415.7
"GA",176,"outline",562.4,415.8
"GA",176,"outline",562.5,416.1
"GA",176,"outline",562.5,416.3
"GA",176,"outline",562.5,416.5
"GA",176,"outline",562.8,417.2
"GA",176,"outline",562.9,417.7
"GA",176,"outline",563.2,418.6
"GA",176,"outline",563.2,418.9
"GA",176,"outline",563.3,419.1
"GA",176,"outline",563.4,419.4
"GA",176,"outline",563.8,420.7
"GA",176,"outline",563.9,421
"GA",176,"outline",563.9,421.4
"GA",176,"outline",564.1,421.8
"GA",176,"outline",564.1,422.1
"GA",176,"outline",564.2,422.3
"GA",176,"outline",564.3,422.6
"GA",176,"outline",564.3,422.8
"GA",176,"outline",564.4,422.9
"GA",176,"outline",564.5,423.5
"GA",176,"outline",564.6,423.8
"GA",176,"outline",564.8,424.4
"GA",176,"outline",564.8,424.5
"GA",176,"outline",565,425.1
"GA",176,"outline",565.1,425.3
"GA",176,"outline",565.1,425.7
"GA",176,"outline",565.2,425.7
"GA",176,"outline",565.2,425.8
"GA",176,"outline",565.2,425.9
"GA",176,"outline",565.3,426.1
"GA",176,"outline",565.4,426.1
"GA",176,"outline",565.5,426.1
"GA",176,"outline",565.6,426.1
"GA",176,"outline",565.7,426.2
"GA",176,"outline",565.7,426.3
"GA",176,"outline",565.6,426.4
"GA",176,"outline",565.5,426.6
"GA",176,"outline",565.6,426.7
"GA",176,"outline",565.6,426.8
"GA",176,"outline",565.6,426.9
"GA",176,"outline",565.7,427
"GA",176,"outline",565.8,427.1
"GA",176,"outline",566,427.1
"GA",176,"outline",566,427.2
"GA",176,"outline",566,427.3
"GA",176,"outline",566.1,427.3
"GA",176,"outline",566.2,427.3
"GA",176,"outline",566.3,427.4
"GA",176,"outline",566.1,427.5
"GA",176,"outline",566.1,427.6
"GA",176,"outline",566,427.6
"GA",176,"outline",566,427.7
"GA",176,"outline",566.1,427.8
"GA",176,"outline",566.2,427.9
"GA",176,"outline",566.2,428
"GA",176,"outline",566.3,428
"GA",176,"outline",566.4,428
"GA",176,"outline",566.5,428
"GA",176,"outline",566.5,428.1
"GA",176,"outline",566.5,428.2
"GA",176,"outline",566.5,428.3
"GA",176,"outline",566.4,428.3
"GA",176,"outline",566.4,428.4
"GA",176,"outline",566.4,428.5
"GA",176,"outline",566.5,428.5
"GA",176,"outline",566.5,428.6
"GA",176,"outline",566.5,428.7
"GA",176,"outline",566.5,428.8
"GA",176,"outline",566.6,428.9
"GA",176,"outline",566.7,429
"GA",176,"outline",566.8,429
"GA",176,"outline",566.9,429.1
"GA",176,"outline",567,429.3
"GA",176,"outline",567,429.4
"GA",176,"outline",566.8,429.7
"GA",176,"outline",566.9,429.7
"GA",176,"outline",567.2,429.7
"GA",176,"outline",567.2,429.8
"GA",176,"outline",567.2,429.9
"GA",176,"outline",567.1,429.9
"GA",176,"outline",567,429.9
"GA",176,"outline",567,430
"GA",176,"outline",567.1,430
"GA",176,"outline",567.2,430.2
"GA",176,"outline",567.2,430.3
"GA",176,"outline",567.3,430.4
"GA",176,"outline",567.4,430.5
"GA",176,"outline",567.4,430.6
"GA",176,"outline",567.5,430.7
"GA",176,"outline",567.6,430.7
"GA",176,"outline",567.7,430.8
"GA",176,"outline",567.7,430.9
"GA",176,"outline",567.8,430.9
"GA",176,"outline",567.9,431
"GA",176,"outline",567.9,431.1
"GA",176,"outline",568,431.1
"GA",176,"outline",568.1,431.1
"GA",176,"outline",568.1,431.2
"GA",176,"outline",568.2,431.2
"GA",176,"outline",568.2,431.3
"GA",176,"outline",568.3,431.2
"GA",176,"outline",568.6,431.8
"GA",176,"outline",568.6,431.9
"GA",176,"outline",568.7,431.9
"GA",176,"outline",568.7,432
"GA",176,"outline",568.7,432.1
"GA",176,"outline",568.8,432.2
"GA",176,"outline",568.8,432.3
"GA",176,"outline",568.8,432.5
"GA",176,"outline",568.8,432.6
"GA",176,"outline",568.8,432.7
"GA",176,"outline",569.3,433.2
"GA",176,"outline",569.3,433.3
"GA",176,"outline",569.1,433.5
"GA",176,"outline",569.1,433.6
"GA",176,"outline",569.1,433.7
"GA",176,"outline",569.2,433.7
"GA",176,"outline",569.2,433.8
"GA",176,"outline",569.3,433.8
"GA",176,"outline",569.2,433.8
"GA",176,"outline",569.1,433.8
"GA",176,"outline",569.1,433.9
"GA",176,"outline",569.1,434
"GA",176,"outline",569.2,434
"GA",176,"outline",569.3,434
"GA",176,"outline",569.3,434.1
"GA",176,"outline",568.9,434.6
"GA",176,"outline",568.9,434.7
"GA",176,"outline",569.6,435.2
"GA",176,"outline",569.8,435.3
"GA",176,"outline",569.9,435.3
"GA",176,"outline",570,435.4
"GA",176,"outline",570.8,435.9
"GA",176,"outline",570.8,436
"GA",176,"outline",570.5,436.1
"GA",176,"outline",570.5,436.2
"GA",176,"outline",570.3,436.2
"GA",176,"outline",570.3,436.3
"GA",176,"outline",570.5,436.3
"GA",176,"outline",570.4,436.4
"GA",176,"outline",570.3,436.5
"GA",176,"outline",570.3,436.6
"GA",176,"outline",570.1,436.8
"GA",176,"outline",570,436.8
"GA",176,"outline",569.9,436.8
"GA",176,"outline",569.8,436.8
"GA",176,"outline",569.6,437.1
"GA",176,"outline",569.7,437.1
"GA",176,"outline",569.8,437.1
"GA",176,"outline",569.8,437.2
"GA",176,"outline",569.1,437.5
"GA",176,"outline",568.5,438.5
"GA",176,"outline",568.7,439.5
"GA",176,"outline",568.8,439.6
"GA",176,"outline",568.7,439.7
"GA",176,"outline",568.8,440.3
"GA",176,"outline",568.9,440.4
"GA",176,"outline",568.7,440.9
"GA",176,"outline",568.7,441.1
"GA",176,"outline",568,443
"GA",176,"outline",568,443.1
"GA",176,"outline",568.1,444
"GA",176,"outline",568.1,444.2
"GA",176,"outline",568.1,444.4
"GA",176,"outline",568.1,444.6
"GA",176,"outline",568.1,444.8
"GA",176,"outline",568.3,445
"GA",176,"outline",568.3,445.1
"GA",176,"outline",568.3,445.2
"GA",176,"outline",568.3,445.3
"GA",176,"outline",568.4,445.3
"GA",176,"outline",568.4,445.4
"GA",176,"outline",568.4,445.5
"GA",176,"outline",568.4,445.6
"GA",176,"outline",568.4,445.7
"GA",176,"outline",568.4,445.8
"GA",176,"outline",568.4,446
"GA",176,"outline",568.4,446.1
"GA",176,"outline",569.1,446.9
"GA",176,"outline",569.1,447
"GA",176,"outline",569.4,447.3
"GA",176,"outline",569.5,447.4
"GA",176,"outline",569.6,447.4
"GA",176,"outline",569.6,447.5
"GA",176,"outline",569.6,447.9
"GA",176,"outline",569.7,448
"GA",176,"outline",569.7,448.3
"GA",176,"outline",569.8,448.4
"GA",176,"outline",569.9,448.6
"GA",176,"outline",570,448.6
"GA",176,"outline",570,449.1
"GA",176,"outline",570,449.2
"GA",176,"outline",569.8,449.4
"GA",176,"outline",569.8,449.5
"GA",176,"outline",569.8,449.7
"GA",176,"outline",569.7,449.8
"GA",176,"outline",569.7,451
"GA",176,"outline",569.6,451
"GA",176,"outline",569.6,451.6
"GA",176,"outline",569.6,451.7
"GA",176,"outline",569.6,451.9
"GA",176,"outline",569.6,452
"GA",176,"outline",569.7,452
"GA",176,"outline",569.7,452.1
"GA",176,"outline",569.7,452.2
"GA",176,"outline",569.7,452.4
"GA",176,"outline",569.8,452.5
"GA",176,"outline",569.5,453.4
"GA",176,"outline",569.5,453.7
"GA",176,"outline",569.5,453.8
"GA",176,"outline",569.7,454.9
"GA",176,"outline",569.7,455
"GA",176,"outline",570.1,455.4
"GA",176,"outline",570.2,455.4
"GA",176,"outline",570.2,455.5
"GA",176,"outline",570.3,455.5
"GA",176,"outline",570.5,455.7
"GA",176,"outline",570.7,456.1
"GA",176,"outline",570.8,456.2
"GA",176,"outline",571.1,456.7
"GA",176,"outline",571.2,456.9
"GA",176,"outline",571.4,457.1
"GA",176,"outline",571.4,457.2
"GA",176,"outline",571.7,457.8
"GA",176,"outline",571.7,457.9
"GA",176,"outline",571.6,458.1
"GA",176,"outline",572.2,459.2
"GA",176,"outline",572.3,459.3
"GA",176,"outline",572.8,459.9
"GA",176,"outline",572.9,459.9
"GA",176,"outline",572.9,460
"GA",176,"outline",572.8,460.1
"GA",176,"outline",573.1,461.4
"GA",176,"outline",573.1,461.5
"GA",176,"outline",573.3,461.6
"GA",176,"outline",573.3,461.7
"GA",176,"outline",573.4,461.8
"GA",176,"outline",573.3,461.9
"GA",176,"outline",573.3,462
"GA",176,"outline",573.4,462.1
"GA",176,"outline",573.7,462.2
"GA",176,"outline",573.8,462.2
"GA",176,"outline",574,462.5
"GA",176,"outline",574.1,462.6
"GA",176,"outline",574.3,462.8
"GA",176,"outline",574.4,462.8
"GA",176,"outline",574.7,462.8
"GA",176,"outline",574.9,462.8
"GA",176,"outline",575.4,462.8
"GA",176,"outline",576,462.7
"GA",176,"outline",576.4,462.7
"GA",176,"outline",576.7,462.6
"GA",176,"outline",577.3,462.6
"GA",176,"outline",577.6,462.6
"GA",176,"outline",578,462.6
"GA",176,"outline",578.3,462.6
"GA",176,"outline",579.2,462.5
"GA",176,"outline",579.5,462.4
"GA",176,"outline",580,462.4
"GA",176,"outline",580.1,462.4
"GA",176,"outline",580.9,462.4
"GA",176,"outline",581.5,462.3
"GA",176,"outline",581.6,462.3
"GA",176,"outline",581.8,462.3
"GA",176,"outline",582.1,462.3
"GA",176,"outline",582.3,462.2
"GA",176,"outline",583,462.2
"GA",176,"outline",583.5,462.2
"GA",176,"outline",584.4,462.1
"GA",176,"outline",584.9,462.1
"GA",176,"outline",585.4,462.1
"GA",176,"outline",585.7,462.1
"GA",176,"outline",587,461.9
"GA",176,"outline",587.4,461.9
"GA",176,"outline",588.5,461.9
"GA",176,"outline",589,461.8
"GA",176,"outline",589.4,461.8
"GA",176,"outline",589.5,461.8
"GA",176,"outline",589.7,461.7
"GA",176,"outline",590.1,461.7
"GA",176,"outline",590.3,461.7
"GA",176,"outline",590.6,461.7
"GA",176,"outline",591.1,461.7
"GA",176,"outline",591.6,461.6
"GA",176,"outline",591.8,461.6
"GA",176,"outline",592.1,461.6
"GA",176,"outline",593.2,461.6
"GA",176,"outline",593.6,461.5
"GA",176,"outline",595.1,461.4
"GA",176,"outline",595.5,461.4
"GA",176,"outline",595.8,461.4
"GA",176,"outline",596.2,461.3
"GA",176,"outline",596.7,461.3
"GA",176,"outline",596.9,461.3
"GA",176,"outline",597.2,461.2
"GA",176,"outline",597.5,461.2
"GA",176,"outline",597.6,461.2
"GA",176,"outline",597.9,461.2
"GA",176,"outline",598.6,461.2
"GA",176,"outline",598.9,461.2
"GA",176,"outline",599.6,461.1
"GA",176,"outline",599.8,461.1
"GA",176,"outline",600.3,461
"GA",176,"outline",600.5,461
"GA",176,"outline",601,461
"GA",176,"outline",601.4,461
"GA",176,"outline",601.8,460.9
"GA",176,"outline",601.9,460.9
"GA",176,"outline",602.4,460.9
"GA",176,"outline",602.9,460.9
"GA",176,"outline",603.2,460.9
"GA",176,"outline",603.9,460.8
"GA",176,"outline",606.7,460.6
"GA",176,"outline",606.9,460.6
"GA",176,"outline",607.2,460.6
"GA",176,"outline",607.6,460.5
"GA",176,"outline",607.7,460.5
"GA",176,"outline",608.3,460.5
"GA",176,"outline",608.5,460.5
"GA",176,"outline",608.7,460.5
"GA",176,"outline",608.8,460.5
"GA",176,"outline",609.1,460.4
"GA",176,"outline",609.3,460.4
"GA",176,"outline",610.2,460.3
"GA",176,"outline",610.5,460.3
"GA",176,"outline",610.8,460.3
"GA",176,"outline",611,460.3
"GA",176,"outline",611.6,460.2
"GA",176,"outline",612.4,460.2
"GA",176,"outline",612.9,460.2
"GA",176,"outline",613.3,460.2
"GA",176,"outline",613.5,460.1
"GA",176,"outline",613.7,460.1
"GA",176,"outline",614.1,460.1
"GA",176,"outline",613.8,460.3
"GA",176,"outline",613.8,460.4
"GA",176,"outline",613.8,460.5
"GA",176,"outline",613.8,460.6
"GA",176,"outline",613.8,460.8
"GA",176,"outline",613.9,460.9
"GA",176,"outline",614.1,461.2
"GA",176,"outline",614.2,461.2
"GA",176,"outline",614.5,462
"GA",176,"outline",614.5,462.2
"GA",176,"outline",614.5,462.6
"GA",176,"outline",614.5,462.8
"GA",176,"outline",614.6,462.8
"GA",176,"outline",614.7,462.9
"GA",176,"outline",614.6,462.9
"GA",176,"outline",615.2,463.6
"GA",176,"outline",615.8,463.5
"GA",176,"outline",616.1,463.3
"GA",176,"outline",616.2,463.3
"GA",176,"outline",616.6,463.4
"GA",176,"outline",617,463.3
"HI",177,"retained",278.3,541.9
"HI",177,"retained",278.5,541.9
"HI",177,"retained",279.4,542.8
"HI",177,"retained",281.1,543.8
"HI",177,"retained",281.7,543.8
"HI",177,"retained",283.3,544.3
"HI",177,"retained",286.1,545.6
"HI",177,"retained",287.9,546.8
"HI",177,"retained",288.7,547.6
"HI",177,"retained",289.5,548.7
"HI",177,"retained",289.5,550
"HI",177,"retained",290.3,550.2
"HI",177,"retained",291.2,551.4
"HI",177,"retained",291.1,551.9
"HI",177,"retained",291.9,552.8
"HI",177,"retained",292.7,553.2
"HI",177,"retained",293.7,554.1
"HI",177,"retained",293.5,555.4
"HI",177,"retained",293,556
"HI",177,"retained",291,557.7
"HI",177,"retained",289.3,558.5
"HI",177,"retained",288.5,559
"HI",177,"retained",287.3,559.5
"HI",177,"retained",286.1,559.2
"HI",177,"retained",284.8,560.2
"HI",177,"retained",284.1,560.5
"HI",177,"retained",283.5,561.1
"HI",177,"retained",282.5,561.7
"HI",177,"retained",282.1,562.8
"HI",177,"retained",281.4,563.9
"HI",177,"retained",280.4,564.8
"HI",177,"retained",279.5,565.1
"HI",177,"retained",278.8,564.2
"HI",177,"retained",277.4,563.5
"HI",177,"retained",275.9,562.8
"HI",177,"retained",275.3,561.6
"HI",177,"retained",275.1,560.6
"HI",177,"retained",275.6,558.2
"HI",177,"retained",275.6,557.3
"HI",177,"retained",275.1,555.7
"HI",177,"retained",274.5,554.8
"HI",177,"retained",274.2,553.2
"HI",177,"retained",273.6,552.8
"HI",177,"retained",272.9,551.3
"HI",177,"retained",273,550.1
"HI",177,"retained",273.5,549.5
"HI",177,"retained",274.5,548.5
"HI",177,"retained",275.3,548.2
"HI",177,"retained",275.6,547.4
"HI",177,"retained",276.5,546.4
"HI",177,"retained",275.7,545.4
"HI",177,"retained",275.6,545.1
"HI",177,"retained",278.3,541.9
"HI",178,"retained",263.7,537.2
"HI",178,"retained",265.6,536.1
"HI",178,"retained",266.3,536.1
"HI",178,"retained",267,535.4
"HI",178,"retained",266.9,534.9
"HI",178,"retained",265.1,534.6
"HI",178,"retained",263.7,533.1
"HI",178,"retained",263.3,532
"HI",178,"retained",263.5,530.4
"HI",178,"retained",264.5,529.3
"HI",178,"retained",265.7,529.1
"HI",178,"retained",267.2,530
"HI",178,"retained",267.8,531.1
"HI",178,"retained",268.5,531
"HI",178,"retained",269.5,530.5
"HI",178,"retained",270.5,530.5
"HI",178,"retained",271.7,531
"HI",178,"retained",272.6,531.9
"HI",178,"retained",273.5,532.5
"HI",178,"retained",274.6,532.9
"HI",178,"retained",275.3,532.6
"HI",178,"retained",275.8,534.1
"HI",178,"retained",275.8,535
"HI",178,"retained",275.2,536
"HI",178,"retained",274.4,536.8
"HI",178,"retained",272.6,537.5
"HI",178,"retained",271.7,537.4
"HI",178,"retained",270.3,538
"HI",178,"retained",268.3,538
"HI",178,"retained",267.7,537.7
"HI",178,"retained",267.2,538.6
"HI",178,"retained",266.6,539.2
"HI",178,"retained",263.3,539.4
"HI",178,"retained",263.2,537.9
"HI",178,"retained",263.7,537.2
"HI",179,"retained",250.5,525.4
"HI",179,"retained",250.3,526.1
"HI",179,"retained",249.2,527
"HI",179,"retained",248.2,526.9
"HI",179,"retained",247.2,527.2
"HI",179,"retained",246.4,527
"HI",179,"retained",245.9,526.4
"HI",179,"retained",244.9,526.2
"HI",179,"retained",243,526.5
"HI",179,"retained",242.1,526.4
"HI",179,"retained",241.6,524.8
"HI",179,"retained",241.1,524.5
"HI",179,"retained",240.2,523.1
"HI",179,"retained",239.2,520.9
"HI",179,"retained",239.5,520.4
"HI",179,"retained",242.1,520.1
"HI",179,"retained",243.7,518.5
"HI",179,"retained",244.4,518.1
"HI",179,"retained",245.3,518.2
"HI",179,"retained",246.2,519.1
"HI",179,"retained",246.7,520.4
"HI",179,"retained",247.5,521
"HI",179,"retained",248.2,522.1
"HI",179,"retained",248.7,522.1
"HI",179,"retained",249.5,522.5
"HI",179,"retained",249.6,523.4
"HI",179,"retained",250.5,525.4
"HI",180,"retained",219.3,516
"HI",180,"retained",218.6,515.3
"HI",180,"retained",217.4,514.8
"HI",180,"retained",216.7,513.8
"HI",180,"retained",216.6,512.6
"HI",180,"retained",218.1,510.6
"HI",180,"retained",219.3,510.2
"HI",180,"retained",220.3,509.5
"HI",180,"retained",223.4,509.3
"HI",180,"retained",224.8,509.9
"HI",180,"retained",225.7,511.3
"HI",180,"retained",225.6,512.6
"HI",180,"retained",225.1,513.7
"HI",180,"retained",225.1,514.9
"HI",180,"retained",224,516.2
"HI",180,"retained",222.6,516.9
"HI",180,"retained",220.5,516.4
"HI",180,"retained",219.3,516
"HI",181,"retained",261.4,526.8
"HI",181,"retained",263.7,526.9
"HI",181,"retained",264.6,527.6
"HI",181,"retained",264.8,528.4
"HI",181,"retained",264.4,529
"HI",181,"retained",262,530.6
"HI",181,"retained",260.8,530.6
"HI",181,"retained",258.7,529.8
"HI",181,"retained",258.4,529.6
"HI",181,"retained",255.9,529.8
"HI",181,"retained",254.6,529.7
"HI",181,"retained",253.9,528.9
"HI",181,"retained",254.2,528
